	CHROM	BIN_START	BIN_END	N_VARIANTS	PI_all	PI_female	PI_male	MEAN_FST	SNP_COUNT_all	SNP_COUNT_female	SNP_COUNT_male	Dxy	pFemaleSpecific	pMaleSpecific	pSexSpecific	meanDiffA1	female_r2	male_r2
96	chrXI	17000001	17100000	4	1.225e-05	9.333330000000001e-06	1.0357100000000001e-05	-0.0112072	4	2	3	9.16667e-06	0.0	0.0	0.0	0.13541675	0.131250240000096	0.11746031746031745
97	chrXI	17100001	17200000	1	5.333330000000001e-06	5.333330000000001e-06	5.71429e-06	-0.0995261	1	1	1	5e-06	0.0	0.0	0.0	0.166667	0.12500056250084376	0.11111155555600001
98	chrXI	17300001	17400000	9	3.2666700000000004e-05	3.86667e-05	2.82143e-05	-0.0540024	9	9	6	3.0000007499999998e-05	0.0	0.0	0.0	0.11574066666666666	0.11736097298686993	0.055555259259733335
99	chrXI	17600001	17700000	1	3.25e-06	3.3333300000000003e-06	4.285709999999999e-06	-0.122807	1	1	1	3.3333350000000002e-06	0.0	0.0	0.0	0.08333299999999999	0.04999952000160799	0.03703674074133333
0	chrXII	1	100000	1	5e-06	5.333330000000001e-06	5.35714e-06	-0.0861957	1	1	1	no_snps_in_this_window	no_snps_in_this_window	no_snps_in_this_window	no_snps_in_this_window	no_snps_in_this_window	no_snps_in_this_window	no_snps_in_this_window
1	chrXII	200001	300000	2	8.58333e-06	8.666669999999999e-06	7.857139999999999e-06	0.0053349	2	2	2	4.1666675e-06	0.0	0.0	0.0	0.208333	0.31249850000345	0.18518459259306666
2	chrXII	300001	400000	1	5.25e-06	3.3333300000000003e-06	4.285709999999999e-06	0.43362799999999996	1	1	1	6.666664999999999e-06	0.0	0.0	0.0	0.583333	2.449993280013512	1.8148127407413333
3	chrXII	400001	500000	7	2.7333299999999998e-05	3.4e-05	1.85714e-05	0.11039000000000002	7	7	4	2.8333325e-05	0.14285714285714285	0.0	0.14285714285714285	0.2499997142857143	0.4160706673227433	0.13888844444499998
4	chrXII	500001	600000	1	5.333330000000001e-06	3.3333300000000003e-06	4.285709999999999e-06	0.43362799999999996	1	1	1	6.666664999999999e-06	0.0	0.0	0.0	0.583333	2.449993280013512	1.8148127407413333
5	chrXII	700001	800000	1	4e-06	NA	5.71429e-06	0.466667	1	0	1	5e-06	0.0	1.0	1.0	0.5	NA	1.0
6	chrXII	1000001	1100000	5	2.0083299999999998e-05	1.73333e-05	2.21429e-05	0.106261	5	4	5	2.208333e-05	0.0	0.2	0.2	0.26666639999999997	0.4472641595732481	0.4734385202121752
7	chrXII	1100001	1200000	1	2.33333e-06	NA	2.5e-06	-0.044586	1	0	1	1.25e-06	0.0	0.0	0.0	0.125	NA	0.14285714285714285
8	chrXII	1200001	1300000	3	1.28333e-05	1.06667e-05	1.10714e-05	0.129468	3	2	3	1.291667e-05	0.0	0.0	0.0	0.31944466666666665	0.781251640626711	0.6649039858910477
9	chrXII	1300001	1400000	1	2.33333e-06	NA	2.5e-06	-0.044586	1	0	1	1.25e-06	0.0	0.0	0.0	0.125	NA	0.14285714285714285
10	chrXII	1400001	1500000	1	4e-06	6e-06	NA	0.538462	1	1	0	5e-06	1.0	0.0	1.0	0.5	1.0	NA
11	chrXII	1500001	1600000	3	1.2416700000000001e-05	1.4000000000000001e-05	1.2857100000000001e-05	-0.108569	3	3	3	1.1666665e-05	0.0	0.0	0.0	0.08333299999999999	0.03749968375080162	0.03703674074133333
12	chrXII	1700001	1800000	1	5.333330000000001e-06	6e-06	5.71429e-06	0.0	1	1	1	5e-06	0.0	0.0	0.0	0.0	0.0	0.0
13	chrXII	1900001	2000000	1	4.58333e-06	5.333330000000001e-06	4.285709999999999e-06	-0.101449	1	1	1	4.166665e-06	0.0	0.0	0.0	0.08333299999999999	0.031249765625398433	0.03703674074133333
14	chrXII	2200001	2300000	2	5.583330000000001e-06	5.333330000000001e-06	6.78571e-06	0.0632542	2	1	2	6.249997499999999e-06	0.0	0.0	0.0	0.2291665	0.19531197265658398	0.3650787301592381
15	chrXII	2500001	2600000	4	1.525e-05	1.66667e-05	8.21429e-06	0.42018500000000003	4	3	2	2.04166675e-05	0.5	0.25	0.75	0.46875	1.065104990886528	0.6984120634925715
16	chrXII	3000001	3100000	4	1.81667e-05	3.3333300000000003e-06	2.2857100000000002e-05	0.339181	4	1	4	2e-05	0.0	0.75	0.75	0.45833325	0.799997120006048	0.861110888889
17	chrXII	3100001	3200000	9	3.7583299999999996e-05	NA	5.10714e-05	0.477079	9	0	9	4.625e-05	0.0	1.0	1.0	0.5138888888888888	NA	1.074074074074074
18	chrXII	3200001	3300000	5	2.05833e-05	8.666669999999999e-06	2.46429e-05	0.300877	5	2	5	2.4166664999999998e-05	0.0	0.6	0.6	0.40833320000000006	0.253905236330017	0.8497350772489753
19	chrXII	3300001	3400000	16	6.275e-05	2.66667e-05	6.571430000000001e-05	0.370023	16	5	13	7.66666625e-05	0.125	0.4375	0.5	0.432291625	0.7149989260019554	0.8037443034595401
20	chrXII	3400001	3500000	3	1.19167e-05	6.666669999999999e-06	1.3928599999999999e-05	0.0009112139999999999	3	2	3	1.0000002500000001e-05	0.0	0.0	0.0	0.18055533333333332	0.181249010002529	0.18518488888924445
21	chrXII	3500001	3600000	15	6.30833e-05	1.33333e-05	7.10714e-05	0.39312199999999997	15	4	14	8.041667e-05	0.06666666666666667	0.5333333333333333	0.5333333333333333	0.4805554666666666	0.31249850000345	1.538624169312305
22	chrXII	3600001	3700000	14	5.81667e-05	1.66667e-05	7.10714e-05	0.35208	14	3	14	6.87500025e-05	0.0	0.5	0.5	0.4255952857142857	0.4817717825531322	1.0709753242631428
23	chrXII	3700001	3800000	5	1.7416700000000002e-05	NA	2.46429e-05	0.294161	5	0	5	1.875e-05	0.0	0.4	0.4	0.375	NA	0.6685714285714286
24	chrXII	3800001	3900000	11	4.5e-05	1.73333e-05	4.46429e-05	0.490522	11	3	8	5.708333e-05	0.18181818181818182	0.7272727272727273	0.9090909090909091	0.5189393636363636	0.8333330833334583	1.25
25	chrXII	3900001	4000000	10	4.2499999999999996e-05	1.8e-05	5.07143e-05	0.345385	10	3	9	4.75e-05	0.1	0.5	0.6	0.375	0.3333333333333333	0.6888888888888889
26	chrXII	4000001	4100000	2	9.25e-06	3.3333300000000003e-06	1.10714e-05	0.374871	2	1	2	1.0833332499999999e-05	0.0	0.5	0.5	0.4791665	1.512495380009402	0.9481474962965333
27	chrXII	4100001	4200000	9	3.89167e-05	1.8e-05	4e-05	0.365906	9	4	7	4.666666e-05	0.1111111111111111	0.5555555555555556	0.6666666666666666	0.44444433333333333	1.5749960925076059	0.7777776507937143
28	chrXII	4200001	4300000	8	3.44167e-05	2.33333e-05	3.82143e-05	0.253207	8	4	8	4.04166675e-05	0.0	0.375	0.375	0.380208375	0.2832033916018687	0.8370371407407999
29	chrXII	4300001	4400000	3	9.58333e-06	5.333330000000001e-06	1e-05	0.29723499999999997	3	1	2	1.083333e-05	0.0	0.3333333333333333	0.3333333333333333	0.361111	0.499999250000375	0.6666666666666666
30	chrXII	4400001	4500000	7	2.8499999999999998e-05	1.06667e-05	3.64286e-05	0.200095	7	2	7	3e-05	0.0	0.42857142857142855	0.42857142857142855	0.33333342857142856	0.19531309765714652	0.5767197121694476
31	chrXII	4700001	4800000	8	3.2833299999999996e-05	2.33333e-05	3.07143e-05	0.38039	8	4	6	3.99999975e-05	0.25	0.5	0.75	0.416666625	0.548827993164146	0.8439151322753017
32	chrXII	4800001	4900000	19	8.33333e-05	1.2e-05	9.57143e-05	0.48453999999999997	19	3	18	0.0001075	0.05263157894736842	0.8421052631578947	0.8947368421052632	0.5438596315789473	1.9437463868841063	1.3127572674897778
33	chrXII	4900001	5000000	12	5e-05	1.73333e-05	6.10714e-05	0.38537	12	3	11	5.9166665e-05	0.08333333333333333	0.75	0.8333333333333334	0.43402775	0.3645832552084662	0.8276094006734546
34	chrXII	5000001	5100000	25	9.85e-05	2.1333299999999998e-05	0.000128214	0.369102	25	5	24	0.000117916665	0.04	0.6	0.64	0.43833328	0.8662479371293133	0.8805554074074999
35	chrXII	5100001	5200000	14	6.36667e-05	6e-06	7.21429e-05	0.504957	14	1	14	7.875e-05	0.0	0.9285714285714286	0.9285714285714286	0.5535714285714286	0.5625	1.496598639455782
36	chrXII	5200001	5300000	12	4.85833e-05	NA	6.85714e-05	0.466667	12	0	12	6e-05	0.0	1.0	1.0	0.5	NA	1.0
37	chrXII	5300001	5400000	13	5.49167e-05	3.33333e-05	5.89286e-05	0.245486	13	8	12	6.25000075e-05	0.07692307692307693	0.38461538461538464	0.46153846153846156	0.38141023076923075	0.7124991576594955	0.7574955626105905
38	chrXII	5400001	5500000	13	5.31667e-05	6.666669999999999e-06	7.10714e-05	0.40526999999999996	13	2	13	6.375e-05	0.0	0.7692307692307693	0.7692307692307693	0.46474353846153843	1.24999640000756	0.9578345754986667
39	chrXII	5500001	5600000	36	0.000154917	9.26667e-05	0.000151786	0.276321	36	19	32	0.0001758333425	0.05555555555555555	0.3611111111111111	0.3888888888888889	0.3946759444444445	0.5634866318110782	0.8130292145505095
40	chrXII	5600001	5700000	5	2.19167e-05	1e-05	2.32143e-05	0.316429	5	3	5	2.625e-05	0.0	0.4	0.4	0.4416666	1.324996280007812	1.0787295339686707
41	chrXII	5700001	5800000	17	7.175e-05	2.26667e-05	8.857139999999999e-05	0.362125	17	4	16	8.25e-05	0.058823529411764705	0.5294117647058824	0.5882352941176471	0.41666670588235294	0.3125002812504219	0.8513889444445
42	chrXII	5900001	6000000	6	2.5e-05	NA	3.2500000000000004e-05	0.41108100000000003	6	0	6	3.125e-05	0.0	0.6666666666666666	0.6666666666666666	0.5208333333333334	NA	1.2000000000000002
43	chrXII	6000001	6100000	3	1.31667e-05	NA	1.7142899999999998e-05	0.466667	3	0	3	1.5e-05	0.0	1.0	1.0	0.5	NA	1.0
44	chrXII	6100001	6200000	2	8.58333e-06	NA	1.14286e-05	0.466667	2	0	2	1e-05	0.0	1.0	1.0	0.5	NA	1.0
45	chrXII	6200001	6300000	4	1.73333e-05	6e-06	2.25e-05	0.317457	4	1	4	2e-05	0.0	0.75	0.75	0.40625	0.0625	0.7666666666666666
46	chrXII	6400001	6500000	2	8.58333e-06	NA	1.10714e-05	0.513523	2	0	2	1.125e-05	0.0	1.0	1.0	0.5625	NA	1.3333333333333335
47	chrXII	6500001	6600000	6	2.8416700000000002e-05	6e-06	2.85714e-05	0.477778	6	1	5	3.5e-05	0.16666666666666666	0.8333333333333334	0.8333333333333334	0.5	0.0	0.8
48	chrXII	6600001	6700000	2	6.916669999999999e-06	NA	9.642860000000001e-06	0.340535	2	0	2	8.75e-06	0.0	0.5	0.5	0.4375	NA	1.0
49	chrXII	6700001	6800000	1	4.58333e-06	NA	5.71429e-06	0.466667	1	0	1	5e-06	0.0	1.0	1.0	0.5	NA	1.0
50	chrXII	6800001	6900000	1	4e-06	NA	5.71429e-06	0.466667	1	0	1	5e-06	0.0	1.0	1.0	0.5	NA	1.0
51	chrXII	7000001	7100000	5	2.375e-05	1.1333299999999999e-05	2.85714e-05	0.259921	5	2	5	2.5e-05	0.0	0.6	0.6	0.3333334	0.06250028125042188	0.6222223111112
52	chrXII	7100001	7200000	22	8.59167e-05	3.4e-05	9.82143e-05	0.355645	22	8	19	0.00010541667	0.13636363636363635	0.4090909090909091	0.5454545454545454	0.4412878181818182	1.1968732600048164	0.9212472670566736
53	chrXII	7200001	7300000	6	2.33333e-05	3.3333300000000003e-06	2.71429e-05	0.46958599999999995	6	1	5	3.0833330000000004e-05	0.16666666666666666	0.6666666666666666	0.8333333333333334	0.5138888333333334	4.9999880000240005	0.8666666666666666
54	chrXII	7300001	7400000	2	6.333330000000001e-06	5.333330000000001e-06	5.71429e-06	0.38550700000000004	2	1	1	8.33333e-06	0.0	0.5	0.5	0.4166665	0.499999250000375	1.0
55	chrXII	7400001	7500000	14	5.79167e-05	1.93333e-05	6.71429e-05	0.383629	14	4	14	7.208333e-05	0.0	0.5714285714285714	0.5714285714285714	0.4642857142857143	1.1785137489506292	1.4967495495089114
56	chrXII	7800001	7900000	12	4.375e-05	2.4e-05	5.39286e-05	0.224873	12	5	11	4.95833375e-05	0.08333333333333333	0.3333333333333333	0.4166666666666667	0.30208341666666666	0.20656259778157246	0.5065897635403913
57	chrXII	7900001	8000000	7	3.01667e-05	1.2e-05	3.89286e-05	0.296539	7	2	7	3.375e-05	0.0	0.42857142857142855	0.42857142857142855	0.3392857142857143	0.0	0.6952380952380953
58	chrXII	8000001	8100000	3	1.2e-05	NA	1.7142899999999998e-05	0.466667	3	0	3	1.5e-05	0.0	1.0	1.0	0.5	NA	1.0
59	chrXII	8100001	8200000	3	1.3000000000000001e-05	5.333330000000001e-06	1.7142899999999998e-05	0.277936	3	1	3	1.5e-05	0.0	0.6666666666666666	0.6666666666666666	0.388889	0.12500056250084376	0.703703851852
60	chrXII	8300001	8400000	1	5e-06	3.3333300000000003e-06	5.71429e-06	0.177829	1	1	1	5e-06	0.0	0.0	0.0	0.333333	0.799997120006048	0.44444355555599996
61	chrXII	8400001	8500000	13	4.775e-05	8.666669999999999e-06	5.46429e-05	0.363363	13	2	11	5.5416660000000005e-05	0.07692307692307693	0.5384615384615384	0.6153846153846154	0.426282	2.7499936250121877	0.7471861471861471
62	chrXII	8500001	8600000	19	7.925e-05	4.66667e-05	8.357139999999999e-05	0.34742399999999996	19	9	15	9.33333275e-05	0.15789473684210525	0.3684210526315789	0.5263157894736842	0.41228068421052627	0.992533166548749	0.6567901491358933
63	chrXII	8700001	8800000	3	1.10833e-05	3.3333300000000003e-06	1.64286e-05	0.253295	3	1	3	1.25e-05	0.0	0.0	0.0	0.361111	0.799997120006048	0.548147851852
64	chrXII	8800001	8900000	1	4.58333e-06	NA	5.71429e-06	0.466667	1	0	1	5e-06	0.0	1.0	1.0	0.5	NA	1.0
65	chrXII	8900001	9000000	1	4e-06	NA	5.71429e-06	0.466667	1	0	1	5e-06	0.0	1.0	1.0	0.5	NA	1.0
66	chrXII	9100001	9200000	2	8.58333e-06	NA	1.10714e-05	0.513523	2	0	2	1.125e-05	0.0	1.0	1.0	0.5625	NA	1.3333333333333335
67	chrXII	9200001	9300000	7	3.01667e-05	1.8666700000000002e-05	3.03571e-05	0.267917	7	4	6	3.291667e-05	0.14285714285714285	0.42857142857142855	0.5714285714285714	0.3392857142857143	0.331249670000993	0.6446207548503365
68	chrXII	9300001	9400000	1	4.58333e-06	NA	5.71429e-06	0.466667	1	0	1	5e-06	0.0	1.0	1.0	0.5	NA	1.0
69	chrXII	9400001	9500000	5	2.125e-05	5.333330000000001e-06	1.96429e-05	0.562891	5	1	4	3.0416669999999998e-05	0.2	0.8	1.0	0.6083334	2.0000030000030002	2.5
70	chrXII	9500001	9600000	15	6.35e-05	NA	8.214290000000001e-05	0.46497799999999995	15	0	15	7.75e-05	0.0	0.8	0.8	0.5166666666666667	NA	1.1866666666666668
71	chrXII	9600001	9700000	29	0.00012033299999999999	2.33333e-05	0.000133929	0.475355	29	5	24	0.00015625	0.13793103448275862	0.7931034482758621	0.8620689655172413	0.5272988275862068	1.019999298003094	1.0370369629629999
72	chrXII	9700001	9800000	3	1.15833e-05	8.666669999999999e-06	1e-05	0.246691	3	2	2	1.2500005000000001e-05	0.0	0.3333333333333333	0.3333333333333333	0.36111133333333334	0.4906260603134515	0.962963703704
73	chrXII	9900001	10000000	6	2.63333e-05	NA	3.42857e-05	0.466667	6	0	6	3e-05	0.0	1.0	1.0	0.5	NA	1.0
74	chrXII	10000001	10100000	10	4.11667e-05	3.3333300000000003e-06	5.6785699999999994e-05	0.42021899999999995	10	1	10	4.875e-05	0.0	0.8	0.8	0.47083329999999995	0.799997120006048	0.9044443555555999
75	chrXII	10100001	10200000	11	4.50833e-05	2.26667e-05	5.46429e-05	0.291027	11	4	10	5.08333325e-05	0.09090909090909091	0.45454545454545453	0.5454545454545454	0.3598485454545454	0.2988282978519155	0.6118519081482401
76	chrXII	10200001	10300000	2	7.83333e-06	6e-06	5.35714e-06	0.549421	2	1	1	1.125e-05	0.5	0.5	1.0	0.5625	1.0	1.6666666666666667
77	chrXII	10300001	10400000	20	8.70833e-05	3.6e-05	0.000105	0.350525	20	8	19	0.0001020833325	0.05	0.55	0.6	0.42083329999999997	0.7015608931288432	0.8795319766083368
78	chrXII	10400001	10500000	4	1.7e-05	NA	2.14286e-05	0.521779	4	0	4	2.25e-05	0.0	1.0	1.0	0.5625	NA	1.5
79	chrXII	10500001	10600000	11	4.425e-05	3.86667e-05	4.46429e-05	0.198694	11	8	9	4.87499925e-05	0.0	0.2727272727272727	0.2727272727272727	0.3068181818181818	0.3869134650212237	0.5158141173431661
80	chrXII	10600001	10700000	3	1.4166700000000001e-05	3.3333300000000003e-06	1.67857e-05	0.40547	3	1	3	1.58333325e-05	0.0	0.6666666666666666	0.6666666666666666	0.486111	1.512495380009402	0.9654316641976889
81	chrXII	10700001	10800000	13	5.15833e-05	3.3333300000000003e-06	7.21429e-05	0.411533	13	1	13	6.25e-05	0.0	0.7692307692307693	0.7692307692307693	0.46794869230769226	0.799997120006048	0.9264956581196923
82	chrXII	10900001	11000000	14	6.125e-05	4.06667e-05	6.28571e-05	0.295223	14	9	11	7.166666e-05	0.14285714285714285	0.35714285714285715	0.5	0.4047618571428571	1.0305533663938944	0.6060604848487272
83	chrXII	11000001	11100000	6	2.51667e-05	3.3333300000000003e-06	3.42857e-05	0.41852700000000004	6	1	6	3e-05	0.0	0.8333333333333334	0.8333333333333334	0.47222216666666667	0.799997120006048	0.9074072592593333
84	chrXII	11100001	11200000	2	8e-06	NA	1.14286e-05	0.466667	2	0	2	1e-05	0.0	1.0	1.0	0.5	NA	1.0
85	chrXII	11200001	11300000	4	1.58333e-05	3.3333300000000003e-06	1.96429e-05	0.30959899999999996	4	1	4	1.7500002500000002e-05	0.0	0.75	0.75	0.38541675	0.012500180000522004	0.7539683174605714
86	chrXII	11400001	11500000	19	7.875e-05	2.86667e-05	9.785709999999999e-05	0.315707	19	7	18	8.916667e-05	0.05263157894736842	0.5263157894736842	0.5789473684210527	0.39035078947368423	0.49999862857448	0.7226335637861481
87	chrXII	11500001	11600000	11	4.36667e-05	6e-06	5.64286e-05	0.441259	11	1	10	5.25e-05	0.09090909090909091	0.7272727272727273	0.8181818181818182	0.4772727272727273	1.0	0.9199999999999999
88	chrXII	11800001	11900000	2	9.833330000000002e-06	NA	7.857139999999999e-06	0.697943	2	0	2	1.5e-05	0.0	1.0	1.0	0.75	NA	4.333333333333333
89	chrXII	12000001	12100000	6	2.68333e-05	2.86667e-05	2.57143e-05	0.0991316	6	5	5	2.7499995e-05	0.0	0.16666666666666666	0.16666666666666666	0.19444433333333333	0.15624980312515468	0.2740740148149333
90	chrXII	12200001	12300000	4	1.4166700000000001e-05	5.333330000000001e-06	1.67857e-05	0.382177	4	1	3	1.708333e-05	0.0	0.5	0.5	0.42708325	0.499999250000375	0.8666666666666667
91	chrXII	12300001	12400000	9	3.675e-05	1.2e-05	4.9285699999999995e-05	0.280033	9	3	9	4.0833335e-05	0.0	0.4444444444444444	0.4444444444444444	0.37037033333333336	0.3249990675028332	0.6436213168725926
92	chrXII	12400001	12500000	3	1.2e-05	NA	1.7142899999999998e-05	0.466667	3	0	3	1.5e-05	0.0	1.0	1.0	0.5	NA	1.0
93	chrXII	12500001	12600000	2	8e-06	NA	1.14286e-05	0.466667	2	0	2	1e-05	0.0	1.0	1.0	0.5	NA	1.0
94	chrXII	12700001	12800000	1	3.25e-06	NA	5.35714e-06	0.291028	1	0	1	3.75e-06	0.0	0.0	0.0	0.375	NA	0.6
95	chrXII	12800001	12900000	2	8.58333e-06	NA	1.14286e-05	0.466667	2	0	2	1e-05	0.0	1.0	1.0	0.5	NA	1.0
96	chrXII	12900001	13000000	7	2.78333e-05	NA	3.96429e-05	0.441575	7	0	7	3.375e-05	0.0	0.8571428571428571	0.8571428571428571	0.48214285714285715	NA	0.9428571428571428
97	chrXII	13000001	13100000	8	3.05833e-05	NA	3.35714e-05	0.40552	8	0	7	3.75e-05	0.125	0.75	0.75	0.46875	NA	0.7551020408163266
98	chrXII	13100001	13200000	12	5.03333e-05	1.5333299999999998e-05	4.39286e-05	0.522992	12	4	8	6.708331999999999e-05	0.25	0.5833333333333334	0.8333333333333334	0.5590276666666666	3.874990812518094	1.0
99	chrXII	13200001	13300000	15	6.01667e-05	3.2666700000000004e-05	6.500000000000001e-05	0.33915700000000004	15	6	12	6.9166665e-05	0.13333333333333333	0.5333333333333333	0.6666666666666666	0.3944444	0.44583312833366384	0.7086419506173334
100	chrXII	13300001	13400000	13	5.5e-05	2.2e-05	5.71429e-05	0.380754	13	4	11	6.49999925e-05	0.0	0.6153846153846154	0.6153846153846154	0.44871792307692304	0.3144527822268921	1.4188552296296726
101	chrXII	13400001	13500000	2	8.58333e-06	NA	1.10714e-05	0.513523	2	0	2	1.125e-05	0.0	1.0	1.0	0.5625	NA	1.3333333333333335
102	chrXII	13500001	13600000	3	1.2e-05	NA	1.7142899999999998e-05	0.466667	3	0	3	1.5e-05	0.0	1.0	1.0	0.5	NA	1.0
103	chrXII	13600001	13700000	1	3.25e-06	NA	5.35714e-06	0.291028	1	0	1	3.75e-06	0.0	0.0	0.0	0.375	NA	0.6
104	chrXII	13700001	13800000	3	1.09167e-05	NA	1.3928599999999999e-05	0.296249	3	0	3	1.125e-05	0.0	0.6666666666666666	0.6666666666666666	0.375	NA	0.7142857142857143
105	chrXII	13800001	13900000	2	7.25e-06	NA	1.10714e-05	0.378848	2	0	2	8.75e-06	0.0	0.5	0.5	0.4375	NA	0.8
106	chrXII	14000001	14100000	5	2.075e-05	6e-06	2.60714e-05	0.28523899999999996	5	1	5	2.25e-05	0.0	0.4	0.4	0.375	0.0625	0.7333333333333334
107	chrXII	14100001	14200000	19	8.31667e-05	8.666669999999999e-06	0.000105	0.460491	19	2	19	0.00010249999750000001	0.0	0.8947368421052632	0.8947368421052632	0.5131578947368421	1.2289029544601653	1.1660817684211089
108	chrXII	14200001	14300000	4	1.8833299999999998e-05	1.2e-05	2.07143e-05	0.245781	4	3	4	2.0833332499999998e-05	0.0	0.0	0.0	0.39583325	1.2109346554756784	0.8055550222226
109	chrXII	14300001	14400000	2	9e-06	NA	1.10714e-05	0.513523	2	0	2	1.125e-05	0.0	1.0	1.0	0.5625	NA	1.3333333333333335
110	chrXII	14400001	14500000	3	9.58333e-06	NA	1.42857e-05	0.236015	3	0	3	1e-05	0.0	0.3333333333333333	0.3333333333333333	0.3333333333333333	NA	0.5555555555555555
111	chrXII	14600001	14700000	9	3.65833e-05	3.3333300000000003e-06	4.07143e-05	0.45656800000000003	9	1	9	4.9166664999999996e-05	0.0	0.5555555555555556	0.5555555555555556	0.537037	2.449993280013512	2.0090532674897776
112	chrXII	14700001	14800000	2	8e-06	NA	1.14286e-05	0.466667	2	0	2	1e-05	0.0	1.0	1.0	0.5	NA	1.0
113	chrXII	14800001	14900000	1	4.58333e-06	NA	5.71429e-06	0.466667	1	0	1	5e-06	0.0	1.0	1.0	0.5	NA	1.0
114	chrXII	14900001	15000000	4	1.65833e-05	NA	2.2857100000000002e-05	0.466667	4	0	4	2e-05	0.0	1.0	1.0	0.5	NA	1.0
115	chrXII	15000001	15100000	6	2.44167e-05	3.3333300000000003e-06	3.39286e-05	0.389254	6	1	6	2.875e-05	0.0	0.6666666666666666	0.6666666666666666	0.45138883333333335	0.799997120006048	0.8407405925926666
116	chrXII	15300001	15400000	16	6.06667e-05	2.33333e-05	7.571430000000001e-05	0.304141	16	5	14	6.791666e-05	0.0	0.375	0.375	0.38020825	0.5324985480025692	0.6730157460318095
117	chrXII	15400001	15500000	7	2.9833299999999998e-05	5.333330000000001e-06	3.85714e-05	0.430928	7	1	7	3.5833335000000004e-05	0.0	0.8571428571428571	0.8571428571428571	0.4880952857142857	0.781251640626711	0.9894182010582858
118	chrXII	15700001	15800000	1	3.25e-06	5.333330000000001e-06	NA	0.304348	1	1	0	3.33333e-06	0.0	0.0	0.0	0.333333	0.499999250000375	NA
119	chrXII	16000001	16100000	2	7.25e-06	6e-06	5.35714e-06	0.414745	2	1	1	8.75e-06	0.5	0.0	0.5	0.4375	1.0	0.6
120	chrXII	16100001	16200000	1	4.58333e-06	6e-06	4.285709999999999e-06	0.0679612	1	1	1	5e-06	0.0	0.0	0.0	0.25	0.25	0.3333333333333333
121	chrXII	16700001	16800000	9	3.79167e-05	6e-06	5.14286e-05	0.414815	9	1	9	4.5e-05	0.0	0.8888888888888888	0.8888888888888888	0.4444444444444444	0.0	0.8888888888888888
122	chrXII	16800001	16900000	18	7.275e-05	NA	0.000100357	0.448101	18	0	18	8.875e-05	0.0	0.8888888888888888	0.8888888888888888	0.4930555555555556	NA	1.014814814814815
123	chrXII	17000001	17100000	8	3.225e-05	NA	4.46429e-05	0.434471	8	0	8	3.875e-05	0.0	0.75	0.75	0.484375	NA	0.9833333333333334
124	chrXII	17100001	17200000	9	3.975e-05	6e-06	4.71429e-05	0.460088	9	1	9	4.875e-05	0.0	0.8888888888888888	0.8888888888888888	0.5277777777777778	0.5625	1.253968253968254
125	chrXII	17200001	17300000	1	4e-06	NA	5.71429e-06	0.466667	1	0	1	5e-06	0.0	1.0	1.0	0.5	NA	1.0
126	chrXII	17700001	17800000	5	2.1166700000000002e-05	6.666669999999999e-06	2.85714e-05	0.351132	5	2	5	2.5e-05	0.0	0.6	0.6	0.43333320000000003	0.799997120006048	0.7777774222224
127	chrXII	17800001	17900000	1	4.58333e-06	NA	5.71429e-06	0.466667	1	0	1	5e-06	0.0	1.0	1.0	0.5	NA	1.0
128	chrXII	17900001	18000000	9	3.875e-05	NA	5e-05	0.49116099999999996	9	0	9	4.75e-05	0.0	1.0	1.0	0.5277777777777778	NA	1.2222222222222223
129	chrXII	18200001	18300000	4	1.725e-05	1.2e-05	1.96429e-05	0.196381	4	2	4	1.875e-05	0.0	0.25	0.25	0.34375	0.25	0.5666666666666667
130	chrXII	18300001	18400000	1	4.58333e-06	NA	5.71429e-06	0.466667	1	0	1	5e-06	0.0	1.0	1.0	0.5	NA	1.0
131	chrXII	18500001	18600000	10	4.7499999999999996e-05	1.73333e-05	5.07143e-05	0.41124399999999994	10	4	10	5.541666999999999e-05	0.0	0.6	0.6	0.5	1.1035147314501785	1.2949208939685066
132	chrXII	18600001	18700000	2	9e-06	NA	1.10714e-05	0.513523	2	0	2	1.125e-05	0.0	1.0	1.0	0.5625	NA	1.3333333333333335
133	chrXII	19000001	19100000	4	1.59167e-05	8.666669999999999e-06	1.82143e-05	0.124615	4	2	4	1.5416665000000002e-05	0.0	0.25	0.25	0.2604165	0.41562344281572317	0.406084359788619
134	chrXII	19500001	19600000	2	8e-06	NA	1.14286e-05	0.466667	2	0	2	1e-05	0.0	1.0	1.0	0.5	NA	1.0
135	chrXII	19600001	19700000	6	2.28333e-05	3.3333300000000003e-06	3.10714e-05	0.374224	6	1	6	2.7916664999999997e-05	0.0	0.5	0.5	0.45138883333333335	2.449993280013512	0.958024345679111
136	chrXII	19700001	19800000	5	2.04167e-05	NA	2.82143e-05	0.431539	5	0	5	2.375e-05	0.0	0.8	0.8	0.475	NA	0.9199999999999999
137	chrXII	19800001	19900000	4	1.73333e-05	NA	1.96429e-05	0.5588770000000001	4	0	4	2.375e-05	0.0	1.0	1.0	0.59375	NA	2.5
138	chrXII	20200001	20300000	8	3.60833e-05	6e-06	2.64286e-05	0.6620739999999999	8	1	6	5.5e-05	0.25	0.875	1.0	0.6875	1.0	3.3333333333333335
