chr	lefts	rights	fd
chrV	2902962	3002962	0.0482045702835756
chrV	3002962	3102962	0.000391365530966929
chrV	3102962	3202962	-0.0310184895106647
chrV	3202962	3302962	-0.0199938616745536
chrV	3302962	3402962	-0.0269447912291785
chrV	3402962	3502962	-0.0120331853350244
chrV	3502962	3602962	-0.0207717166757673
chrV	3602962	3702962	-0.0295356388497764
chrV	3702962	3802962	-0.0689682477372476
chrV	3802962	3902962	0.00196341631966094
chrV	3902962	4002962	5.95433326461975e-05
chrV	4002962	4102962	0.00754725900994235
chrV	4102962	4202962	0.00608083351646563
chrV	4202962	4302962	-0.0106114089447982
chrV	4302962	4402962	-0.00766213404253146
chrV	4402962	4502962	-0.0359235484960863
chrV	4502962	4602962	0.0633534734795156
chrV	4602962	4702962	0.0325176576850028
chrV	4702962	4802962	0.0102418136530093
chrV	4802962	4902962	0.0175198041948099
chrV	4902962	5002962	0.0982773702847785
chrV	5002962	5102962	-0.0243304323836612
chrV	5102962	5202962	0.0439991485944201
chrV	5202962	5302962	0.0105591960536649
chrV	5302962	5402962	0.0853142671108397
chrV	5402962	5502962	0.0422454796431159
chrV	5502962	5602962	0.0212916098335173
chrV	5602962	5702962	-0.00290905600307438
chrV	5702962	5802962	-0.0407839096650445
chrV	5802962	5902962	-0.0077381996510214
chrV	5902962	6002962	-0.0381712122308768
chrV	6002962	6102962	0.0181066948424498
chrV	6102962	6202962	0.00248181268120374
chrV	6202962	6302962	-0.0354448838286116
chrV	6302962	6402962	-0.0127199882831712
chrV	6402962	6502962	-0.060928653768274
chrV	6502962	6602962	-0.0272411026941059
chrV	6602962	6702962	0.0140639249202187
chrV	6702962	6802962	-0.100896563646717
chrV	6802962	6902962	-0.0455738397632741
chrV	6902962	7002962	-0.0582066725632328
chrV	7002962	7102962	-0.0178860995818175
chrV	7102962	7202962	-0.00518124917497488
chrV	7202962	7302962	0.0154107513727438
chrV	7302962	7402962	-0.014573691153209
chrV	7402962	7502962	-0.0775144854354912
chrV	7502962	7602962	-0.0497821697409879
chrV	7602962	7702962	0.0107346538256227
chrV	7702962	7802962	0.0431619809512092
chrV	7802962	7902962	-0.0455653956953506
chrV	7902962	8002962	-0.00182905693430502
chrV	8002962	8102962	0.0246067645200526
chrV	8102962	8202962	-0.0149403911434125
chrV	8202962	8302962	-0.0330878987268446
chrV	8302962	8402962	-0.0117036494537347
chrV	8402962	8502962	0.104045779539211
chrV	8502962	8602962	-0.0400878381162868
chrV	8602962	8702962	0.0389063532633972
chrV	8702962	8802962	-0.0171001956532062
chrV	8802962	8902962	0.00994067632107628
chrV	8902962	9002962	0.00156869992920369
chrV	9002962	9102962	0.00449950179943559
chrV	9102962	9202962	-0.05067018043088
chrV	9202962	9302962	-0.0255742958612048
chrV	9302962	9402962	-0.0379769380851394
chrV	9402962	9502962	-0.00313835426312376
chrV	9502962	9602962	0.0337628386243879
chrV	9602962	9702962	-0.00458882509660204
chrV	9702962	9802962	-0.00511402241880471
chrV	9802962	9902962	-0.0269198735133909
chrV	9902962	10002962	-0.0126129841796363
chrV	10002962	10102962	0.000662450947400676
chrV	10102962	10202962	-0.00886290801372219
chrV	10202962	10302962	-0.0205189252777406
chrV	10302962	10402962	0.0105396186928403
chrV	10402962	10502962	-0.0227077518270575
chrV	10502962	10602962	-0.000765811267806174
chrV	10602962	10702962	-0.0558031127400728
chrV	10702962	10802962	-0.0123315617640118
chrV	10802962	10902962	-0.0428058448332926
chrV	10902962	11002962	-0.0132647062150888
chrV	11002962	11102962	-0.0240971149631114
chrV	11102962	11202962	0.0217239329700683
chrV	11202962	11302962	-0.0313443535542356
chrV	11302962	11402962	0.0200980202385976
chrV	11402962	11502962	-0.0171676009964963
chrV	11502962	11602962	-0.0430386133063044
chrV	11602962	11702962	-0.0676849217086526
chrV	11702962	11802962	0.0262976868104109
chrV	11802962	11902962	0.00415481805661598
chrV	11902962	12002962	-0.101220889113836
chrV	12002962	12102962	0.029585102839707
chrV	12102962	12202962	0.0126933387598865
chrV	12202962	12302962	-0.00215590491749011
chrV	12302962	12402962	0.0176394685772102
chrV	12402962	12502962	-0.0367501724059162
chrV	12502962	12602962	0.0253930912298104
chrV	12602962	12702962	-0.0285637050360981
chrV	12702962	12802962	0.00980630247380905
chrV	12802962	12902962	0.0207935415669753
chrV	12902962	13002962	-0.0624392120147573
chrV	13002962	13102962	-0.0225030635486528
chrV	13102962	13202962	-0.0553742616649541
chrV	13202962	13302962	0.0598591316724858
chrV	13302962	13402962	0.00880104195931343
chrV	13402962	13502962	-0.0107532219992245
chrV	13502962	13602962	0.0270587133497671
chrV	13602962	13702962	-0.0474795660281997
chrV	13702962	13802962	0.0265921340011731
chrV	13802962	13902962	-0.0406616895163566
chrV	13902962	14002962	0.00160805058192122
chrV	14002962	14102962	-0.0344262212466831
chrV	14102962	14202962	0.0113311466826041
chrV	14202962	14302962	-0.00479083917118381
chrV	14302962	14402962	-0.00892409024867554
chrV	14402962	14502962	-0.0217551403137284
chrV	14502962	14602962	-0.049168892862054
chrV	14602962	14702962	-0.0311407493735944
chrV	14702962	14802962	-0.0185197673685677
chrV	14802962	14902962	0.0182743212655789
chrV	14902962	15002962	-0.0516657533161001
chrV	15002962	15102962	0.0368485186909023
chrV	15102962	15202962	-0.00107367684498377
chrV	15202962	15302962	-0.0377769250198707
chrV	15302962	15402962	0.0366041094574955
chrV	15402962	15562935	-0.0238949441073772
chrXIII	645	100645	-0.0411168917558038
chrXIII	100645	200645	-0.0124290978377609
chrXIII	200645	300645	-0.111231427890431
chrXIII	300645	400645	-0.0264166843852607
chrXIII	400645	500645	-0.0445266634182176
chrXIII	500645	600645	-0.0289944420654545
chrXIII	600645	700645	-0.0253873389291592
chrXIII	700645	800645	-0.0511721996629756
chrXIII	800645	900645	-0.0496610570129653
chrXIII	900645	1000645	-0.0228489963205747
chrXIII	1000645	1100645	0.0106517491354226
chrXIII	1100645	1200645	-0.0330085111009575
chrXIII	1200645	1300645	-0.0231031038767254
chrXIII	1300645	1400645	-0.0479175210591926
chrXIII	1400645	1500645	0.0078705733753997
chrXIII	1500645	1600645	-0.0060103217795728
chrXIII	1600645	1700645	0.00636716954634112
chrXIII	1700645	1800645	-0.0115797455480662
chrXIII	1800645	1900645	-0.0372063494490612
chrXIII	1900645	2000645	0.00980506845830691
chrXIII	2000645	2100645	0.0225633880938176
chrXIII	2100645	2200645	-0.0200940132052444
chrXIII	2200645	2300645	-0.037600284478645
chrXIII	2300645	2400645	-0.0445835638892436
chrXIII	2400645	2500645	-0.0409040493512323
chrXIII	2500645	2600645	0.00365523504744378
chrXIII	2600645	2700645	-0.0273511560398129
chrXIII	2700645	2800645	0.0240605250412711
chrXIII	2800645	2900645	0.0117972429736737
chrXIII	2900645	3000645	-0.00204921955037657
chrXIII	3000645	3100645	-0.00545601536156542
chrXIII	3100645	3200645	-0.0373034652752754
chrXIII	3200645	3300645	-0.0868849068036086
chrXIII	3300645	3400645	-0.0237564686901021
chrXIII	3400645	3500645	-0.0302754117164082
chrXIII	3500645	3600645	0.0220751913415322
chrXIII	3600645	3700645	-0.0367108054565802
chrXIII	3700645	3800645	-0.0201782058502573
chrXIII	3800645	3900645	-0.0594390041366812
chrXIII	3900645	4000645	-0.0299377555755347
chrXIII	4000645	4100645	0.0178081983101103
chrXIII	4100645	4200645	0.007509098248492
chrXIII	4200645	4300645	0.0564982460285583
chrXIII	4300645	4400645	0.0139031266373913
chrXIII	4400645	4500645	-0.0236212023095684
chrXIII	4500645	4600645	-0.00735757086023035
chrXIII	4600645	4700645	-0.024766775213196
chrXIII	4700645	4800645	-0.025880642865158
chrXIII	4800645	4900645	-0.0184006436297131
chrXIII	4900645	5000645	-0.010774683869134
chrXIII	5000645	5100645	0.000280858558548672
chrXIII	5100645	5200645	0.00274088301190462
chrXIII	5200645	5300645	-0.0481048047113136
chrXIII	5300645	5400645	-0.0292480195997231
chrXIII	5400645	5500645	0.0177217015428849
chrXIII	5500645	5600645	-0.0300346995617218
chrXIII	5600645	5700645	-0.00513609555215231
chrXIII	5700645	5800645	0.0112992801185437
chrXIII	5800645	5900645	-0.0119111571237165
chrXIII	5900645	6000645	-0.0322769348936042
chrXIII	6000645	6100645	0.0126714561865694
chrXIII	6100645	6200645	0.00169071852877648
chrXIII	6200645	6300645	0.0165683992040048
chrXIII	6300645	6400645	-0.0164316733024144
chrXIII	6400645	6500645	-0.0143967776225193
chrXIII	6500645	6600645	-0.00135700869877804
chrXIII	6600645	6700645	-0.0503259523963119
chrXIII	6700645	6800645	-0.0262057787376395
chrXIII	6800645	6900645	-0.0208414493103915
chrXIII	6900645	7000645	-0.0100301667689742
chrXIII	7000645	7100645	-0.0219520917057933
chrXIII	7100645	7200645	-0.00576053404673061
chrXIII	7200645	7300645	-0.0445278988928336
chrXIII	7300645	7400645	-0.00322049849148748
chrXIII	7400645	7500645	0.00781882840473812
chrXIII	7500645	7600645	-0.0215874497255366
chrXIII	7600645	7700645	-0.0151849474767467
chrXIII	7700645	7800645	-0.0280469352230172
chrXIII	7800645	7900645	-0.0499647592853914
chrXIII	7900645	8000645	0.00640456735060434
chrXIII	8000645	8100645	0.000702511882832573
chrXIII	8100645	8200645	0.0134755029109642
chrXIII	8200645	8300645	0.00932465747202878
chrXIII	8300645	8400645	-0.0088524246463453
chrXIII	8400645	8500645	-0.0269277379772365
chrXIII	8500645	8600645	-0.0121931700641921
chrXIII	8600645	8700645	-0.0276988170138641
chrXIII	8700645	8800645	0.0271566056892609
chrXIII	8800645	8900645	-0.0255503259868769
chrXIII	8900645	9000645	-0.0181098284402069
chrXIII	9000645	9100645	0.00754362363811777
chrXIII	9100645	9200645	-0.0140510447523283
chrXIII	9200645	9300645	-0.00535660717749425
chrXIII	9300645	9400645	-0.0211492645524217
chrXIII	9400645	9500645	0.014664517723276
chrXIII	9500645	9600645	-0.0106233239203097
chrXIII	9600645	9700645	0.0328478531068214
chrXIII	9700645	9800645	0.00382413544772458
chrXIII	9800645	9900645	-0.00787448229815339
chrXIII	9900645	10000645	0.0358953508515561
chrXIII	10000645	10100645	-0.0185135197218569
chrXIII	10100645	10200645	-0.0395458025625674
chrXIII	10200645	10300645	-0.000929694163152896
chrXIII	10300645	10400645	-0.0255762714973315
chrXIII	10400645	10500645	-0.0298652781339195
chrXIII	10500645	10600645	-0.0594372992355956
chrXIII	10600645	10700645	-0.016813405086171
chrXIII	10700645	10800645	-0.0275454247490972
chrXIII	10800645	10900645	-0.025507847415456
chrXIII	10900645	11000645	-0.00109659142199541
chrXIII	11000645	11100645	-0.0328333934762473
chrXIII	11100645	11200645	-0.031192422554814
chrXIII	11200645	11300645	-0.036239267786024
chrXIII	11300645	11400645	-0.0442432538445619
chrXIII	11400645	11500645	-0.000267959309635958
chrXIII	11500645	11600645	-0.0326871300072312
chrXIII	11600645	11700645	-0.0201881826412273
chrXIII	11700645	11800645	0.0151249653605868
chrXIII	11800645	11900645	-0.0334460860839263
chrXIII	11900645	12000645	-0.0151151433919705
chrXIII	12000645	12100645	-0.0205276715498297
chrXIII	12100645	12200645	0.0114482020333904
chrXIII	12200645	12300645	0.00240856805912987
chrXIII	12300645	12400645	-0.0329861946460362
chrXIII	12400645	12500645	0.0195069818508491
chrXIII	12500645	12600645	-0.00869898324670365
chrXIII	12600645	12700645	-0.0260393652115801
chrXIII	12700645	12800645	-0.00951365715441368
chrXIII	12800645	12900645	0.0310554816676716
chrXIII	12900645	13000645	-0.0241713016167435
chrXIII	13000645	13100645	0.0164884020205392
chrXIII	13100645	13200645	-0.0237495075018423
chrXIII	13200645	13300645	-0.0219145297333225
chrXIII	13300645	13400645	-0.0259613696541752
chrXIII	13400645	13500645	0.0189696968684442
chrXIII	13500645	13600645	0.0272232172265945
chrXIII	13600645	13700645	0.00276739466238624
chrXIII	13700645	13800645	-0.0328869752447038
chrXIII	13800645	13900645	0.0141669315430905
chrXIII	13900645	14000645	-0.0511721629521366
chrXIII	14000645	14100645	-0.0349447588157469
chrXIII	14100645	14200645	-0.0379774268102117
chrXIII	14200645	14300645	-0.0120678110472909
chrXIII	14300645	14400645	0.00378265041846186
chrXIII	14400645	14500645	-0.0137508817708857
chrXIII	14500645	14600645	0.024507418983978
chrXIII	14600645	14700645	-0.0346010576072055
chrXIII	14700645	14800645	0.00269958345804544
chrXIII	14800645	14900645	-0.0197935294149167
chrXIII	14900645	15000645	0.0177996514939572
chrXIII	15000645	15100645	-0.00938156498670519
chrXIII	15100645	15200645	-0.00883075178557467
chrXIII	15200645	15300645	-0.0450351046455902
chrXIII	15300645	15400645	0.0112175133879569
chrXIII	15400645	15500645	-0.0148959039312119
chrXIII	15500645	15600645	0.0331490199263255
chrXIII	15600645	15700645	-0.0237241927830905
chrXIII	15700645	15800645	-0.0718344474969751
chrXIII	15800645	15900645	-0.0776478928965347
chrXIII	15900645	16000645	-0.0088853155358841
chrXIII	16000645	16100645	-0.0256758403737839
chrXIII	16100645	16200645	0.024190816407126
chrXIII	16200645	16300645	-0.00604860247378507
chrXIII	16300645	16400645	-0.0111296880404508
chrXIII	16400645	16500645	-0.0177901019290312
chrXIII	16500645	16600645	-0.00478229592605987
chrXIII	16600645	16700645	-0.0371080498466833
chrXIII	16700645	16800645	-0.0463932129745352
chrXIII	16800645	16900645	0.0192161518732022
chrXIII	16900645	17000645	0.0214526901828312
chrXIII	17000645	17100645	-0.0902472181077166
chrXIII	17100645	17200645	-0.041775763183495
chrXIII	17200645	17300645	-0.0315847006369956
chrXIII	17300645	17400645	-0.00264336018517239
chrXIII	17400645	17500645	-0.0413778072638624
chrXIII	17500645	17600645	-0.0304999954307015
chrXIII	17600645	17700645	0.00623269156119085
chrXIII	17700645	17800645	-0.0442718456201602
chrXIII	17800645	17900645	-0.0164323382621739
chrXIII	17900645	18000645	-0.0370677881843502
chrXIII	18000645	18100645	-0.0443614865198389
chrXIII	18100645	18200645	0.0421957564175219
chrXIII	18200645	18300645	0.0332345648749749
chrXIII	18300645	18400645	0.0208980417830161
chrXIII	18400645	18500645	-0.0465845880829856
chrXIII	18500645	18600645	-0.100785858794684
chrXIII	18600645	18700645	-0.0848751715594706
chrXIII	18700645	18800645	-0.0080560448751356
chrXIII	18800645	18900645	-0.0107172245511784
chrXIII	18900645	19000645	-0.0101852829061606
chrXIII	19000645	19100645	0.00968577168587827
chrXIII	19100645	19200645	0.0187637350928335
chrXIII	19200645	19300645	-0.00414956253951778
chrXIII	19300645	19400645	0.0260889064044314
chrXIII	19400645	19500645	-0.0572860908329485
chrXIII	19500645	19600645	-0.113219767164426
chrXIII	19600645	19700645	-0.015000613922236
chrXIII	19700645	19800645	0.0120750304171073
chrXIII	19800645	19900645	-0.0118054945493008
chrXIII	19900645	20000645	-0.0643984179068356
chrXIII	20000645	20100645	-0.0424608756282023
chrXIII	20100645	20200645	0.0372782727493639
chrXIII	20200645	20300645	0.0113581428112733
chrXIII	20300645	20400645	-0.0164950448810014
chrXIII	20400645	20500645	-0.155338698213609
chrXIII	20500645	20600645	-0.0298265661857384
chrXIII	20600645	20752439	-0.0138067186597033
chrXII	8204	108204	-0.0485996111101932
chrXII	108204	208204	0.00409018360908309
chrXII	208204	308204	-0.0231530361923247
chrXII	308204	408204	-0.0363323198118513
chrXII	408204	508204	0.0264629331972734
chrXII	508204	608204	-0.113837886492733
chrXII	608204	708204	0.0475645298189849
chrXII	708204	808204	0.0303331521725532
chrXII	808204	908204	-0.116852137477447
chrXII	908204	1008204	0.0103474604818926
chrXII	1008204	1108204	-0.0502824879234198
chrXII	1108204	1208204	-0.00617706969379113
chrXII	1208204	1308204	-0.0454145480307493
chrXII	1308204	1408204	-0.0156574107388259
chrXII	1408204	1508204	-0.0441112819002218
chrXII	1508204	1608204	-0.0223182509198631
chrXII	1608204	1708204	0.0192816253374962
chrXII	1708204	1808204	-0.0167443143921673
chrXII	1808204	1908204	0.0550506655856356
chrXII	1908204	2008204	-0.0213181883006817
chrXII	2008204	2108204	0.016103064623956
chrXII	2108204	2208204	0.00641959905478004
chrXII	2208204	2308204	0.001376624241215
chrXII	2308204	2408204	0.00393510545583366
chrXII	2408204	2508204	-0.0595790277982607
chrXII	2508204	2608204	0.0424374772875406
chrXII	2608204	2708204	0.240251798402975
chrXII	2708204	2808204	0.249740931004432
chrXII	2808204	2908204	0.336593431396477
chrXII	2908204	3008204	0.257489198606277
chrXII	3008204	3108204	0.255396103546961
chrXII	3108204	3208204	0.342671208258932
chrXII	3208204	3308204	0.285771558726497
chrXII	3308204	3408204	0.291640454662976
chrXII	3408204	3508204	0.0759322052011122
chrXII	3508204	3608204	0.351771894955006
chrXII	3608204	3708204	0.354077341833318
chrXII	3708204	3808204	0.277064317104921
chrXII	3808204	3908204	0.332927243919625
chrXII	3908204	4008204	0.272105861147588
chrXII	4008204	4108204	0.328569773353956
chrXII	4108204	4208204	0.321629309558406
chrXII	4208204	4308204	0.328319578339993
chrXII	4308204	4408204	0.269828867185738
chrXII	4408204	4508204	0.281403649566854
chrXII	4508204	4608204	0.214662592016325
chrXII	4608204	4708204	0.245163961121926
chrXII	4708204	4808204	0.260071728041024
chrXII	4808204	4908204	0.318033633111171
chrXII	4908204	5008204	0.29641862762556
chrXII	5008204	5108204	0.277398663954216
chrXII	5108204	5208204	0.27588785413469
chrXII	5208204	5308204	0.344254349676586
chrXII	5308204	5408204	0.340325051787756
chrXII	5408204	5508204	0.363438040089152
chrXII	5508204	5608204	0.349104104739068
chrXII	5608204	5708204	0.35662535999338
chrXII	5708204	5808204	0.358062299888848
chrXII	5808204	5908204	0.374169587442907
chrXII	5908204	6008204	0.396858392040318
chrXII	6008204	6108204	0.349501181078043
chrXII	6108204	6208204	0.330787836633712
chrXII	6208204	6308204	0.406979115896348
chrXII	6308204	6408204	0.340618789661525
chrXII	6408204	6508204	0.371767575414405
chrXII	6508204	6608204	0.348985316456621
chrXII	6608204	6708204	0.361593838479051
chrXII	6708204	6808204	0.324553108838093
chrXII	6808204	6908204	0.331805313551541
chrXII	6908204	7008204	0.329371902189323
chrXII	7008204	7108204	0.363452923788251
chrXII	7108204	7208204	0.30719945990014
chrXII	7208204	7308204	0.295530718696079
chrXII	7308204	7408204	0.336367140448984
chrXII	7408204	7508204	0.321271522381623
chrXII	7508204	7608204	0.335224080440315
chrXII	7608204	7708204	0.386073190622528
chrXII	7708204	7808204	0.290228678205141
chrXII	7808204	7908204	0.346264226747407
chrXII	7908204	8008204	0.301078807130943
chrXII	8008204	8108204	0.286646282935771
chrXII	8108204	8208204	0.294673298026357
chrXII	8208204	8308204	0.258404583784796
chrXII	8308204	8408204	0.300824730251729
chrXII	8408204	8508204	0.332603729172501
chrXII	8508204	8608204	0.298346634446347
chrXII	8608204	8708204	0.2596581094733
chrXII	8708204	8808204	0.282247763843332
chrXII	8808204	8908204	0.314289980548463
chrXII	8908204	9008204	0.374406621874299
chrXII	9008204	9108204	0.287913297754213
chrXII	9108204	9208204	0.322466752254638
chrXII	9208204	9308204	0.314529900005207
chrXII	9308204	9408204	0.274050587095973
chrXII	9408204	9508204	0.378178052724604
chrXII	9508204	9608204	0.351238174662497
chrXII	9608204	9708204	0.293649217354228
chrXII	9708204	9808204	0.302532571917045
chrXII	9808204	9908204	0.306502303441422
chrXII	9908204	10008204	0.283671193567443
chrXII	10008204	10108204	0.278360833660563
chrXII	10108204	10208204	0.307754923489332
chrXII	10208204	10308204	0.310144517492407
chrXII	10308204	10408204	0.298140803300314
chrXII	10408204	10508204	0.2997081166824
chrXII	10508204	10608204	0.249090393031798
chrXII	10608204	10708204	0.251078720454108
chrXII	10708204	10808204	0.291824453023267
chrXII	10808204	10908204	0.238960398214716
chrXII	10908204	11008204	0.229506910367641
chrXII	11008204	11108204	0.185370194232218
chrXII	11108204	11208204	0.227615458897255
chrXII	11208204	11308204	0.226579839687499
chrXII	11308204	11408204	0.246797204138515
chrXII	11408204	11508204	0.276797133566533
chrXII	11508204	11608204	0.226709678176343
chrXII	11608204	11708204	0.234668610024845
chrXII	11708204	11808204	0.272039234375173
chrXII	11808204	11908204	0.326712154928413
chrXII	11908204	12008204	0.281610138161547
chrXII	12008204	12108204	0.270041540267581
chrXII	12108204	12208204	0.266848795841177
chrXII	12208204	12308204	0.305349263135941
chrXII	12308204	12408204	0.240434914174146
chrXII	12408204	12508204	0.299793034547196
chrXII	12508204	12608204	0.314140084314324
chrXII	12608204	12708204	0.290924076955463
chrXII	12708204	12808204	0.359235336263001
chrXII	12808204	12908204	0.2686981502848
chrXII	12908204	13008204	0.385026208406058
chrXII	13008204	13108204	0.352252185410882
chrXII	13108204	13208204	0.412990315776276
chrXII	13208204	13308204	0.281467582554694
chrXII	13308204	13408204	0.402322559575174
chrXII	13408204	13508204	0.348286686946921
chrXII	13508204	13608204	0.188396777059649
chrXII	13608204	13708204	0.334210130651302
chrXII	13708204	13808204	0.274897255612713
chrXII	13808204	13908204	0.165320492943265
chrXII	13908204	14008204	0.210289984445688
chrXII	14008204	14108204	0.236183008436412
chrXII	14108204	14208204	0.298616437052953
chrXII	14208204	14308204	0.256817356105384
chrXII	14308204	14408204	0.237807637638623
chrXII	14408204	14508204	0.274921234033076
chrXII	14508204	14608204	0.205833411807499
chrXII	14608204	14708204	0.259755221043055
chrXII	14708204	14808204	0.236775287141712
chrXII	14808204	14908204	0.295541641700766
chrXII	14908204	15008204	0.315885625124083
chrXII	15008204	15108204	0.30916038524247
chrXII	15108204	15208204	0.358838601903578
chrXII	15208204	15308204	0.333451800017867
chrXII	15308204	15408204	0.3294794514851
chrXII	15408204	15508204	0.300551211060171
chrXII	15508204	15608204	0.336340543433609
chrXII	15608204	15708204	0.277914626013885
chrXII	15708204	15808204	0.279524394721775
chrXII	15808204	15908204	0.288205245242577
chrXII	15908204	16008204	0.271075010265637
chrXII	16008204	16108204	0.281279482114834
chrXII	16108204	16208204	0.22639809093989
chrXII	16208204	16308204	0.291766542160855
chrXII	16308204	16408204	0.287924421807036
chrXII	16408204	16508204	0.318525651309397
chrXII	16508204	16608204	0.29617701074089
chrXII	16608204	16708204	0.290341003428412
chrXII	16708204	16808204	0.34603718502346
chrXII	16808204	16908204	0.321175202613487
chrXII	16908204	17008204	0.262725149992591
chrXII	17008204	17108204	0.257765443678636
chrXII	17108204	17208204	0.350411806727336
chrXII	17208204	17308204	0.29876996010566
chrXII	17308204	17408204	0.270325553681114
chrXII	17408204	17508204	0.419658217615509
chrXII	17508204	17608204	0.367272525580394
chrXII	17608204	17708204	0.319207139468938
chrXII	17708204	17808204	0.288636799208423
chrXII	17808204	17908204	0.374604365771909
chrXII	17908204	18008204	0.326855224752725
chrXII	18008204	18108204	0.347994350916171
chrXII	18108204	18208204	0.265419765142874
chrXII	18208204	18308204	0.254949505861751
chrXII	18308204	18408204	0.419329971394743
chrXII	18408204	18508204	0.238153912766142
chrXII	18508204	18608204	0.306283449229921
chrXII	18608204	18708204	0.384480495347765
chrXII	18708204	18808204	0.0977929157663933
chrXII	18808204	18908204	-0.0455171084360883
chrXII	18908204	19008204	0.027333743796403
chrXII	19008204	19108204	-0.0261457999713537
chrXII	19108204	19208204	-0.0374292349858573
chrXII	19208204	19308204	0.0322167613158546
chrXII	19308204	19408204	-0.737967394635975
chrXII	19408204	19508204	0.0564088689542494
chrXII	19508204	19608204	-0.0306886886473414
chrXII	19608204	19708204	0.124875190463158
chrXII	19708204	19808204	-0.0274273913747084
chrXII	19808204	19908204	0.168557847973119
chrXII	19908204	20008204	0.0943820087091677
chrXII	20008204	20108204	0.175284803844316
chrXII	20108204	20208204	0.210062758014275
chrXII	20208204	20308204	0.14124254891883
chrXII	20308204	20408204	0.159840487875564
chrXII	20408204	20508204	0.0117528415564637
chrXII	20508204	20608204	-0.158241617722877
chrXII	20608204	20770180	-0.199785600895858
chrXIV	99	100099	-0.0216130998794968
chrXIV	100099	200099	-0.0142199366551907
chrXIV	200099	300099	-0.0122773252523584
chrXIV	300099	400099	-0.0449258890188108
chrXIV	400099	500099	-0.105844187488701
chrXIV	500099	600099	0.0328475641500547
chrXIV	600099	700099	0.0123726337956734
chrXIV	700099	800099	-0.0728472793335412
chrXIV	800099	900099	-0.0201488338174867
chrXIV	900099	1000099	-0.0288964449611788
chrXIV	1000099	1100099	0.0131342893405615
chrXIV	1100099	1200099	-0.0404031085066131
chrXIV	1200099	1300099	0.00889411069690747
chrXIV	1300099	1400099	0.0177231643045123
chrXIV	1400099	1500099	-0.0443127188428141
chrXIV	1500099	1600099	-0.0184922166035114
chrXIV	1600099	1700099	-0.024046411346489
chrXIV	1700099	1800099	-0.00134902472345577
chrXIV	1800099	1900099	0.0017221189734413
chrXIV	1900099	2000099	0.0241875018859446
chrXIV	2000099	2100099	-0.0426573657736105
chrXIV	2100099	2200099	-0.114401055628727
chrXIV	2200099	2300099	0.0133289448834064
chrXIV	2300099	2400099	-0.0784098321321881
chrXIV	2400099	2500099	-0.055042347574612
chrXIV	2500099	2600099	0.0066027131103005
chrXIV	2600099	2700099	-0.029847344733878
chrXIV	2700099	2800099	-0.0655387143609151
chrXIV	2800099	2900099	-0.0293219349633217
chrXIV	2900099	3000099	-0.0179966394681268
chrXIV	3000099	3100099	-0.0608310488631555
chrXIV	3100099	3200099	0.0309940951242478
chrXIV	3200099	3300099	0.0346133640039195
chrXIV	3300099	3400099	-0.023493383607343
chrXIV	3400099	3500099	-0.0478733567684325
chrXIV	3500099	3600099	0.0200702317844506
chrXIV	3600099	3700099	-0.0109575454516862
chrXIV	3700099	3800099	-0.00373025840609001
chrXIV	3800099	3900099	0.00421755957378311
chrXIV	3900099	4000099	0.00512543302737351
chrXIV	4000099	4100099	-0.0278484232115286
chrXIV	4100099	4200099	-0.0291341971016994
chrXIV	4200099	4300099	-0.0151039531339182
chrXIV	4300099	4400099	-0.0217680685077331
chrXIV	4400099	4500099	0.0359418707475974
chrXIV	4500099	4600099	0.0361877180215228
chrXIV	4600099	4700099	-0.00262626508572888
chrXIV	4700099	4800099	-0.00235215588455725
chrXIV	4800099	4900099	-0.0127842378473097
chrXIV	4900099	5000099	-0.0167639219483198
chrXIV	5000099	5100099	0.00904492658960807
chrXIV	5100099	5200099	-0.0250897021681898
chrXIV	5200099	5300099	0.00474950644214196
chrXIV	5300099	5400099	0.0451063318424267
chrXIV	5400099	5500099	-0.0379532018022511
chrXIV	5500099	5600099	-0.0821417201238697
chrXIV	5600099	5700099	-0.0297083123933799
chrXIV	5700099	5800099	-0.0140084457248945
chrXIV	5800099	5900099	0.0138186405568837
chrXIV	5900099	6000099	-0.0558166841730906
chrXIV	6000099	6100099	-0.0194367931046001
chrXIV	6100099	6200099	-0.0238544893305022
chrXIV	6200099	6300099	-0.0223867921397187
chrXIV	6300099	6400099	-0.0298447229018418
chrXIV	6400099	6500099	4.73524055014664e-05
chrXIV	6500099	6600099	-0.0324906965506304
chrXIV	6600099	6700099	0.0213477397153735
chrXIV	6700099	6800099	-0.00141923009309573
chrXIV	6800099	6900099	-0.0234645291953103
chrXIV	6900099	7000099	0.047991916405951
chrXIV	7000099	7100099	-0.0283818984464848
chrXIV	7100099	7200099	0.00482267463843337
chrXIV	7200099	7300099	-0.00887077447391772
chrXIV	7300099	7400099	0.0222192642993481
chrXIV	7400099	7500099	0.00894246143981285
chrXIV	7500099	7600099	0.0197415178202809
chrXIV	7600099	7700099	-0.0146973392375688
chrXIV	7700099	7800099	0.00347239038688412
chrXIV	7800099	7900099	-0.0143411131708205
chrXIV	7900099	8000099	-0.00854949054632517
chrXIV	8000099	8100099	0.0135731728108824
chrXIV	8100099	8200099	0.00143413379035618
chrXIV	8200099	8300099	-0.00720798848740381
chrXIV	8300099	8400099	-0.0127825510912038
chrXIV	8400099	8500099	0.0104157877462394
chrXIV	8500099	8600099	0.0021338131393205
